Date	Adj Close
2019-02-11	1591.0
2019-02-12	1638.01001
2019-02-13	1640.0
2019-02-14	1622.650024
2019-02-15	1607.949951
2019-02-19	1627.579956
2019-02-20	1622.099976
2019-02-21	1619.439941
2019-02-22	1631.560059
2019-02-25	1633.0
2019-02-26	1636.400024
2019-02-27	1641.089966
2019-02-28	1639.829956
2019-03-01	1671.72998
2019-03-04	1696.1700440000002
2019-03-05	1692.430054
2019-03-06	1668.949951
2019-03-07	1625.949951
2019-03-08	1620.800049
2019-03-11	1670.619995
2019-03-12	1673.099976
2019-03-13	1690.810059
2019-03-14	1686.219971
2019-03-15	1712.359985
2019-03-18	1742.1500239999998
2019-03-19	1761.8499760000002
2019-03-20	1797.27002
2019-03-21	1819.2600100000002
2019-03-22	1764.77002
2019-03-25	1774.2600100000002
2019-03-26	1783.7600100000002
2019-03-27	1765.699951
2019-03-28	1773.4200440000002
2019-03-29	1780.75
2019-04-01	1814.189941
2019-04-02	1813.97998
2019-04-03	1820.699951
2019-04-04	1818.859985
2019-04-05	1837.280029
2019-04-08	1849.859985
2019-04-09	1835.839966
2019-04-10	1847.3299559999998
2019-04-11	1844.069946
2019-04-12	1843.060059
2019-04-15	1844.869995
2019-04-16	1863.040039
2019-04-17	1864.819946
2019-04-18	1861.689941
2019-04-22	1887.310059
2019-04-23	1923.77002
2019-04-24	1901.75
2019-04-25	1902.25
2019-04-26	1950.630005
2019-04-29	1938.430054
2019-04-30	1926.52002
2019-05-01	1911.52002
2019-05-02	1900.819946
2019-05-03	1962.459961
2019-05-06	1950.550049
2019-05-07	1921.0
2019-05-08	1917.77002
2019-05-09	1899.869995
2019-05-10	1889.97998
2019-05-13	1822.680054
2019-05-14	1840.119995
2019-05-15	1871.1500239999998
2019-05-16	1907.569946
2019-05-17	1869.0
